#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2021,12,4,12,30,322,5,8,99,99,99,999,1019.1,14.3,17.6,10.9,99,99
2021,12,4,12,40,327,5.4,8.8,1.21,12.12,7.48,282,1019,14.4,17.6,11.1,99,99
2021,12,4,12,50,321,5.2,9,99,99,99,999,1019.2,14.3,17.6,10.9,99,99
2021,12,4,13,0,321,5.4,7.2,99,99,99,999,1019.1,14.3,17.6,11.1,99,99
2021,12,4,13,10,328,5.6,7.6,99,99,99,999,1019.4,14.2,17.6,10.8,99,99
2021,12,4,13,20,324,5.4,7.1,99,99,99,999,1019.4,14.3,17.6,10.9,99,99
2021,12,4,13,30,320,5.4,6.9,99,99,99,999,1019.5,14.3,17.6,11,99,99
2021,12,4,13,40,296,5.5,7.5,1.11,12.12,6.65,283,1019.9,14.2,17.6,10.7,99,99
2021,12,4,13,50,305,4.3,6.5,99,99,99,999,1020,14.1,17.5,10.6,99,99
2021,12,4,14,0,315,4.4,6.6,99,99,99,999,1020,14.2,17.6,11,99,99
2021,12,4,14,10,304,5.3,7.3,99,99,99,999,1020.1,14.3,17.5,11,99,99
2021,12,4,14,20,309,4.7,6.4,99,99,99,999,1020.1,14.3,17.6,10.8,99,99
2021,12,4,14,30,328,4.7,6,99,99,99,999,1020.2,14.3,17.5,10.8,99,99
2021,12,4,14,40,333,5.2,6.9,1.28,12.12,7.66,277,1020.2,14.3,17.6,11,99,99
2021,12,4,14,50,331,5.3,7.6,99,99,99,999,1020.3,14.2,17.5,10.9,99,99
2021,12,4,15,0,332,5.7,7.2,99,99,99,999,1020.3,14.2,17.5,10.8,99,99
2021,12,4,15,10,334,5.2,6.8,99,99,99,999,1020.5,14.2,17.5,10.7,99,99
2021,12,4,15,20,339,5.3,7.3,99,99,99,999,1020.5,14.3,17.5,10.8,99,99
2021,12,4,15,30,335,4.7,7.5,99,99,99,999,1020.6,14.2,17.5,10.6,99,99
2021,12,4,15,40,333,5.2,7.1,1.08,12.12,6.9,287,1020.6,14.4,17.5,10.9,99,99
2021,12,4,15,50,324,4.8,7.3,99,99,99,999,1020.8,14.4,17.5,10.9,99,99
2021,12,4,16,0,310,4.7,6.6,99,99,99,999,1020.8,14.4,17.5,10.8,99,99
2021,12,4,16,10,313,5.2,7.3,99,99,99,999,1020.9,14.5,17.5,10.9,99,99
2021,12,4,16,20,330,3.9,5.6,99,99,99,999,1021.1,14.4,17.6,10.6,99,99
2021,12,4,16,30,322,4.5,6.3,99,99,99,999,1021.1,14.3,17.6,10.4,99,99
2021,12,4,16,40,351,5,6.6,1.18,12.12,7.29,292,1020.9,14.4,17.6,10.7,99,99
2021,12,4,16,50,333,5,7.2,99,99,99,999,1021,14.4,17.6,10.8,99,99
2021,12,4,17,0,327,5.5,7.4,99,99,99,999,1021,14.4,17.6,10.8,99,99
2021,12,4,17,10,334,5,7.2,99,99,99,999,1021.2,14.3,17.5,10.6,99,99
2021,12,4,17,20,319,5.1,6.9,99,99,99,999,1021.3,14.4,17.5,10.8,99,99
2021,12,4,17,30,318,4.4,5.8,99,99,99,999,1021.5,14.4,17.5,10.9,99,99
2021,12,4,17,40,319,5.1,7.1,1.21,12.12,7.47,288,1021.5,14.4,17.5,10.8,99,99
2021,12,4,17,50,336,5.1,6.9,99,99,99,999,1021.6,14.5,17.5,11,99,99
2021,12,4,18,0,339,4.7,7.2,99,99,99,999,1021.6,14.6,17.5,11.1,99,99
2021,12,4,18,10,320,5.1,7,99,99,99,999,1021.4,14.7,17.5,11.3,99,99
2021,12,4,18,20,325,5.4,7.4,99,99,99,999,1021.4,14.8,17.5,11.5,99,99
2021,12,4,18,30,327,6.3,8.2,99,99,99,999,1021.4,14.7,17.5,11.2,99,99
2021,12,4,18,40,333,6.5,8.1,1.28,12.12,7.51,297,1021.4,14.7,17.5,11.1,99,99
2021,12,4,18,50,329,5.4,7.4,99,99,99,999,1021.4,14.6,17.5,11,99,99
2021,12,4,19,0,321,5.9,7.6,99,99,99,999,1021.3,14.8,17.5,11.3,99,99
2021,12,4,19,10,337,6.3,8.1,99,99,99,999,1021.2,14.6,17.5,11.1,99,99
2021,12,4,19,20,327,6.1,7.7,99,99,99,999,1021.2,14.6,17.5,11.2,99,99
2021,12,4,19,30,331,5.8,7.1,99,99,99,999,1021,14.5,17.5,10.8,99,99
2021,12,4,19,40,327,5.5,8,1.18,12.9,6.47,310,1020.8,14.7,17.5,10.9,99,99
2021,12,4,19,50,323,5.4,7.4,99,99,99,999,1020.8,14.7,17.5,11,99,99
2021,12,4,20,0,320,5.8,7.4,99,99,99,999,1020.6,15,17.5,11.4,99,99
2021,12,4,20,10,308,5.8,7.4,99,99,99,999,1020.5,14.9,17.5,11.1,99,99
2021,12,4,20,20,299,6.1,8.9,99,99,99,999,1020.3,14.9,17.4,11,99,99
2021,12,4,20,30,299,6.2,8.2,99,99,99,999,1020.2,15,17.4,11.2,99,99
2021,12,4,20,40,305,6.4,8,1.13,12.12,6.31,292,1020,15,17.4,11.1,99,99
2021,12,4,20,50,314,6.4,8,99,99,99,999,1020.1,15.1,17.4,11.4,99,99
2021,12,4,21,0,309,6.4,8.4,99,99,99,999,1020,15.1,17.4,11.3,99,99
2021,12,4,21,10,316,6.8,8.9,99,99,99,999,1020,15.1,17.4,11.3,99,99
2021,12,4,21,20,306,7,9.2,99,99,99,999,1019.9,15.1,17.4,11.5,99,99
2021,12,4,21,30,306,8,10.1,99,99,99,999,1019.7,15,17.4,11.3,99,99
2021,12,4,21,40,307,7.1,9,1.16,11.43,5.85,291,1019.6,15.1,17.4,11.5,99,99
2021,12,4,21,50,305,7.7,10,99,99,99,999,1019.6,15.1,17.4,11.4,99,99
2021,12,4,22,0,307,7.3,9.5,99,99,99,999,1019.7,15.1,17.4,11.5,99,99
2021,12,4,22,10,307,7.7,9.2,99,99,99,999,1019.5,15.1,17.4,11.6,99,99
2021,12,4,22,20,302,7.7,9.3,99,99,99,999,1019.4,15.1,17.4,11.6,99,99
2021,12,4,22,30,310,7.7,9.8,99,99,99,999,1019.5,15.1,17.4,11.7,99,99
2021,12,4,22,40,305,7.7,10.1,1.4,12.9,5.84,295,1019.4,15.1,17.4,11.7,99,99
2021,12,4,22,50,307,7.6,10,99,99,99,999,1019.4,15.1,17.4,11.7,99,99
2021,12,4,23,0,300,8.1,10.1,99,99,99,999,1019.5,15,17.4,11.6,99,99
2021,12,4,23,10,305,8.1,10,99,99,99,999,1019.5,14.9,17.4,11.6,99,99
2021,12,4,23,20,303,7.5,9.8,99,99,99,999,1019.4,14.7,17.4,11.4,99,99
2021,12,4,23,30,309,7.6,9.7,99,99,99,999,1019.5,14.8,17.4,11.5,99,99
2021,12,4,23,40,306,7.8,10.1,1.29,12.9,5.95,290,1019.4,14.8,17.4,11.6,99,99
2021,12,4,23,50,308,8.1,10.6,99,99,99,999,1019.5,14.8,17.4,11.6,99,99
2021,12,5,0,0,308,7.8,10.3,99,99,99,999,1019.4,14.7,17.3,11.5,99,99
2021,12,5,0,10,314,7.4,9.6,99,99,99,999,1019.6,14.7,17.3,11.4,99,99
2021,12,5,0,20,315,6.8,9.4,99,99,99,999,1019.5,14.5,17.3,11.1,99,99
2021,12,5,0,30,311,7.5,9.5,99,99,99,999,1019.5,14.6,17.3,11.3,99,99
2021,12,5,0,40,320,6.7,9.2,1.44,12.9,5.9,290,1019.6,14.6,17.3,11.3,99,99
2021,12,5,0,50,316,6.8,8.9,99,99,99,999,1019.6,14.6,17.3,11.2,99,99
2021,12,5,1,0,321,6.5,8.2,99,99,99,999,1019.7,14.6,17.3,11.2,99,99
2021,12,5,1,10,317,6.9,8.8,99,99,99,999,1019.6,14.8,17.3,11.7,99,99
2021,12,5,1,20,304,7,9,99,99,99,999,1019.6,14.7,17.3,11.7,99,99
2021,12,5,1,30,313,6.6,9.1,99,99,99,999,1019.7,14.7,17.3,11.6,99,99
2021,12,5,1,40,313,6.8,8.7,1.37,11.43,5.88,294,1019.8,14.7,17.3,11.6,99,99
2021,12,5,1,50,318,7,10.2,99,99,99,999,1019.9,14.4,17.3,11.2,99,99
2021,12,5,2,0,318,6.8,9.8,99,99,99,999,1020,14.5,17.3,11.3,99,99
2021,12,5,2,10,317,7.3,10,99,99,99,999,1020.2,14.6,17.3,11.4,99,99
2021,12,5,2,20,320,7,8.9,99,99,99,999,1020.1,14.5,17.3,11.2,99,99
2021,12,5,2,30,311,7.1,9.8,99,99,99,999,1020.2,14.6,17.3,11.3,99,99
2021,12,5,2,40,313,5.8,8.9,1.36,12.9,5.76,265,1020.4,14.5,17.3,11.1,99,99
2021,12,5,2,50,332,6.3,8.4,99,99,99,999,1020.4,14.6,17.3,11.3,99,99
2021,12,5,3,0,330,6.1,8,99,99,99,999,1020.3,14.5,17.3,11.3,99,99
2021,12,5,3,10,326,5.8,7.6,99,99,99,999,1020.3,14.6,17.3,11.3,99,99
2021,12,5,3,20,323,5.3,7.2,99,99,99,999,1020.3,14.5,17.3,11,99,99
2021,12,5,3,30,319,4.9,7.4,99,99,99,999,1020.3,14.5,17.3,11,99,99
2021,12,5,3,40,323,4.5,6.4,1.25,13.79,5.62,294,1020.4,14.5,17.3,10.9,99,99
2021,12,5,3,50,320,4.8,7,99,99,99,999,1020.5,14.5,17.2,11.1,99,99
2021,12,5,4,0,316,4.3,6.3,99,99,99,999,1020.5,14.5,17.2,11.2,99,99
2021,12,5,4,10,305,4.7,6.6,99,99,99,999,1020.7,14.6,17.2,11.2,99,99
2021,12,5,4,20,323,4.3,5.9,99,99,99,999,1020.8,14.7,17.2,11.3,99,99
2021,12,5,4,30,326,4.3,7,99,99,99,999,1020.8,14.6,17.2,11.2,99,99
2021,12,5,4,40,319,4.1,6.7,1.36,12.12,6.05,282,1021,14.5,17.2,11.1,99,99
2021,12,5,4,50,317,5.5,7,99,99,99,999,1021,14.6,17.2,11.2,99,99
2021,12,5,5,0,321,4.7,6.8,99,99,99,999,1021,14.5,17.2,11,99,99
2021,12,5,5,10,338,4.1,6.1,99,99,99,999,1021.2,14.6,17.1,11.1,99,99
2021,12,5,5,20,339,5.2,7.1,99,99,99,999,1021.2,14.7,17.1,11.2,99,99
2021,12,5,5,30,321,4,6.3,99,99,99,999,1021.3,14.6,17.1,10.9,99,99
2021,12,5,5,40,300,5.2,7.2,1.43,12.9,6.48,292,1021.1,14.7,17.1,11.2,99,99
2021,12,5,5,50,308,2.9,4.5,99,99,99,999,1021.1,14.7,17.1,11.1,99,99
2021,12,5,6,0,300,4.8,7,99,99,99,999,1021.1,14.8,17.1,11.3,99,99
2021,12,5,6,10,311,5.1,6.9,99,99,99,999,1020.9,14.9,17.1,11.3,99,99
2021,12,5,6,20,314,4.7,7,99,99,99,999,1020.8,14.9,17.1,11.3,99,99
2021,12,5,6,30,312,4.5,6.1,99,99,99,999,1020.9,14.8,17.1,11.2,99,99
2021,12,5,6,40,305,4.6,6.7,1.34,12.9,6.19,288,1021,15,17.1,11.5,99,99
2021,12,5,6,50,309,5.4,7.8,99,99,99,999,1020.8,15.1,17.2,11.6,99,99
2021,12,5,7,0,314,5.4,7.2,99,99,99,999,1020.8,15.1,17.2,11.5,99,99
2021,12,5,7,10,312,5,7,99,99,99,999,1020.7,15.1,17.2,11.6,99,99
2021,12,5,7,20,321,5,6.6,99,99,99,999,1020.7,15.1,17.2,11.4,99,99
2021,12,5,7,30,313,5.8,7.7,99,99,99,999,1020.7,15.2,17.2,11.7,99,99
2021,12,5,7,40,310,5.8,8.4,1.45,13.79,6.48,299,1020.5,15.2,17.2,11.6,99,99
2021,12,5,7,50,319,5.5,8.2,99,99,99,999,1020.5,15.2,17.2,11.5,99,99
2021,12,5,8,0,305,5.2,7,99,99,99,999,1020.5,15.2,17.3,11.6,99,99
2021,12,5,8,10,317,4.9,6.8,99,99,99,999,1020.4,15.2,17.3,11.6,99,99
2021,12,5,8,20,314,4.5,6,99,99,99,999,1020.2,15.2,17.3,11.8,99,99
2021,12,5,8,30,299,4.3,6.5,99,99,99,999,1020.2,15.1,17.3,11.5,99,99
2021,12,5,8,40,299,5.1,7,1.5,13.79,6.59,301,1020,15.2,17.3,11.7,99,99
2021,12,5,8,50,298,4.8,7,99,99,99,999,1020,15.2,17.3,11.7,99,99
2021,12,5,9,0,298,4.3,6.6,99,99,99,999,1019.8,15.1,17.3,11.6,99,99
2021,12,5,9,10,307,4.2,5.9,99,99,99,999,1019.7,15.2,17.3,11.9,99,99
2021,12,5,9,20,327,5.2,6.8,99,99,99,999,1019.7,15.2,17.3,11.9,99,99
2021,12,5,9,30,324,5.8,7.4,99,99,99,999,1019.7,15.1,17.3,11.7,99,99
2021,12,5,9,40,329,4.7,6.3,1.45,13.79,6.71,293,1019.7,15.1,17.3,11.7,99,99
2021,12,5,9,50,336,5.1,7.1,99,99,99,999,1019.7,15.1,17.3,11.7,99,99
2021,12,5,10,0,322,5.1,7.2,99,99,99,999,1019.7,15.2,17.3,11.9,99,99
2021,12,5,10,10,315,4.7,6.9,99,99,99,999,1019.8,15.1,17.3,11.6,99,99
2021,12,5,10,20,308,4.4,6.6,99,99,99,999,1019.7,15.1,17.3,11.6,99,99
2021,12,5,10,30,315,4.6,6.1,99,99,99,999,1019.6,15.1,17.3,11.6,99,99
2021,12,5,10,40,321,3.9,5.7,1.49,13.79,6.51,296,1019.5,15.1,17.3,11.7,99,99
2021,12,5,10,50,297,4.4,7.2,99,99,99,999,1019.4,15,17.3,11.5,99,99
2021,12,5,11,0,302,4,5.6,99,99,99,999,1019.4,15.1,17.3,11.7,99,99
2021,12,5,11,10,302,3.8,6.1,99,99,99,999,1019.4,15.1,17.3,11.8,99,99
2021,12,5,11,20,293,4.4,6.3,99,99,99,999,1019.3,15.1,17.3,11.6,99,99
2021,12,5,11,30,298,4.9,6.8,99,99,99,999,1019.3,15.1,17.3,11.7,99,99
2021,12,5,11,40,319,4.9,6.7,1.53,13.79,6.91,291,1019.3,15.1,17.3,11.7,99,99
2021,12,5,11,50,332,3.7,5.3,99,99,99,999,1019.3,15,17.3,11.5,99,99
2021,12,5,12,0,322,3.4,5.5,99,99,99,999,1019.3,14.9,17.3,11.4,99,99
2021,12,5,12,10,343,3.1,5,99,99,99,999,1019.2,14.9,17.3,11.5,99,99
2021,12,5,12,20,352,2.9,4,99,99,99,999,1019.3,14.9,17.3,11.5,99,99
2021,12,5,12,30,343,2.8,4.2,99,99,99,999,1019.3,15,17.3,11.7,99,99
2021,12,5,12,40,346,2.7,4.5,1.6,13.79,7.33,290,1019.3,15,17.3,11.6,99,99
2021,12,5,12,50,330,2.3,3.9,99,99,99,999,1019.3,15,17.3,11.6,99,99
2021,12,5,13,0,301,2.8,4.3,99,99,99,999,1019.2,15.2,17.3,11.9,99,99
2021,12,5,13,10,317,3.2,5,99,99,99,999,1019.2,15.2,17.3,11.8,99,99
2021,12,5,13,20,315,3.2,5.3,99,99,99,999,1019.3,15.1,17.3,11.8,99,99
2021,12,5,13,30,310,3.1,5,99,99,99,999,1019.4,15.1,17.3,11.7,99,99
2021,12,5,13,40,324,2.5,5.4,1.41,12.9,6.96,281,1019.4,15,17.3,11.5,99,99
2021,12,5,13,50,304,3.2,4.8,99,99,99,999,1019.4,15.1,17.3,11.8,99,99
2021,12,5,14,0,298,3.6,5.1,99,99,99,999,1019.4,15.1,17.3,11.8,99,99
2021,12,5,14,10,281,3.1,5.7,99,99,99,999,1019.6,14.9,17.3,11.5,99,99
2021,12,5,14,20,292,3.7,5.6,99,99,99,999,1019.6,15,17.3,11.8,99,99
2021,12,5,14,30,290,4,5.9,99,99,99,999,1019.7,14.9,17.3,11.6,99,99
2021,12,5,14,40,293,4.2,6,1.32,13.79,7.03,286,1019.8,14.9,17.3,11.5,99,99
2021,12,5,14,50,315,3.9,5.5,99,99,99,999,1019.7,14.9,17.3,11.5,99,99
2021,12,5,15,0,306,3.3,5.1,99,99,99,999,1019.8,14.8,17.3,11.4,99,99
2021,12,5,15,10,320,2.6,4.1,99,99,99,999,1019.7,14.9,17.3,11.6,99,99
2021,12,5,15,20,325,3.1,4.9,99,99,99,999,1019.8,14.9,17.3,11.6,99,99
2021,12,5,15,30,300,3.2,4.9,99,99,99,999,1019.7,15,17.3,11.7,99,99
2021,12,5,15,40,295,4,6.1,1.3,12.9,6.76,285,1019.7,15.1,17.3,11.8,99,99
2021,12,5,15,50,283,3.8,6.1,99,99,99,999,1019.9,15.1,999,11.9,99,99
2021,12,5,16,0,282,4.2,5.8,99,99,99,999,1019.9,15.2,17.3,12,99,99
2021,12,5,16,10,290,3.7,5.3,99,99,99,999,1019.9,15.1,17.3,11.9,99,99
2021,12,5,16,20,307,4.1,5.8,99,99,99,999,1020.1,15.1,17.3,11.9,99,99
2021,12,5,16,30,289,4.4,5.8,99,99,99,999,1020.1,15,17.3,11.7,99,99
2021,12,5,16,40,294,4.1,6.1,1.37,12.9,7.27,289,1020.2,15,17.3,11.8,99,99
2021,12,5,16,50,301,3.8,6.3,99,99,99,999,1020.2,15,17.3,11.7,99,99
2021,12,5,17,0,296,4,6.3,99,99,99,999,1020.2,15.1,17.3,11.9,99,99
2021,12,5,17,10,294,3.7,5.4,99,99,99,999,1020.1,15.1,17.3,11.9,99,99
2021,12,5,17,20,303,3.5,5.1,99,99,99,999,1020.2,15.1,17.3,11.9,99,99
2021,12,5,17,30,292,3.4,5,99,99,99,999,1020.1,15.1,17.3,12,99,99
2021,12,5,17,40,302,3.2,5.6,1.36,12.9,7.13,283,1020,15.1,17.3,11.9,99,99
2021,12,5,17,50,312,2.9,4.7,99,99,99,999,1019.9,15.1,17.3,12,99,99
2021,12,5,18,0,297,3.3,4.6,99,99,99,999,1019.7,15.1,17.3,11.9,99,99
2021,12,5,18,10,300,2.7,4,99,99,99,999,1019.7,15.1,17.3,11.9,99,99
2021,12,5,18,20,307,3.3,4.8,99,99,99,999,1019.8,15.2,17.3,11.9,99,99
2021,12,5,18,30,306,2.1,3.4,99,99,99,999,1019.7,15.3,17.3,12.1,99,99
2021,12,5,18,40,292,2.3,4,1.41,13.79,7.19,288,1019.6,15.4,17.3,12.1,99,99
2021,12,5,18,50,277,1.7,3.2,99,99,99,999,1019.4,15.3,17.3,12,99,99
2021,12,5,19,0,282,2.4,4.2,99,99,99,999,1019.2,15.4,17.3,12.1,99,99
2021,12,5,19,10,296,2.1,4.1,99,99,99,999,1019,15.4,17.3,12.1,99,99
2021,12,5,19,20,309,1.7,4,99,99,99,999,1018.9,15.3,17.3,11.9,99,99
2021,12,5,19,30,306,2,3.7,99,99,99,999,1018.8,15.4,17.4,12,99,99
2021,12,5,19,40,276,2.6,4.3,1.41,13.79,7.19,296,1018.6,15.5,17.4,12.2,99,99
2021,12,5,19,50,278,2.6,4.6,99,99,99,999,1018.4,15.4,17.4,12.1,99,99
2021,12,5,20,0,277,2.3,4,99,99,99,999,1018.3,15.4,17.4,12.1,99,99
2021,12,5,20,10,284,2.5,3.5,99,99,99,999,1018.2,15.4,17.4,12.1,99,99
2021,12,5,20,20,268,2.5,3.7,99,99,99,999,1018,15.4,17.4,12.2,99,99
2021,12,5,20,30,257,2.4,3.9,99,99,99,999,1017.9,15.4,17.4,12.2,99,99
2021,12,5,20,40,256,2.8,3.9,1.43,12.9,7.11,296,1017.7,15.5,17.5,12.4,99,99
2021,12,5,20,50,255,2.8,4.5,99,99,99,999,1017.5,15.4,17.5,12.3,99,99
2021,12,5,21,0,257,3,4.5,99,99,99,999,1017.5,15.5,17.5,12.4,99,99
2021,12,5,21,10,256,3.1,4.5,99,99,99,999,1017.4,15.6,17.5,12.5,99,99
2021,12,5,21,20,262,2.8,4,99,99,99,999,1017.3,15.6,17.5,12.6,99,99
2021,12,5,21,30,271,3.2,4.2,99,99,99,999,1017.3,15.6,17.5,12.7,99,99
2021,12,5,21,40,294,2.7,4.2,1.36,12.9,6.66,277,1017.4,15.7,17.5,12.8,99,99
2021,12,5,21,50,286,2.8,5.2,99,99,99,999,1017.3,15.6,17.5,12.7,99,99
2021,12,5,22,0,284,2.8,5,99,99,99,999,1017.4,15.6,17.5,12.6,99,99
2021,12,5,22,10,296,2.8,4.8,99,99,99,999,1017.2,15.7,17.5,12.8,99,99
2021,12,5,22,20,294,2.5,4,99,99,99,999,1017.1,15.7,17.5,12.8,99,99
2021,12,5,22,30,283,2.9,4.5,99,99,99,999,1017,15.7,17.5,12.8,99,99
2021,12,5,22,40,301,2.6,4.2,1.39,13.79,6.97,285,1016.9,15.8,17.4,12.9,99,99
2021,12,5,22,50,303,2.5,3.4,99,99,99,999,1016.9,15.8,17.5,12.9,99,99
2021,12,5,23,0,304,2.8,4.1,99,99,99,999,1016.7,15.9,17.5,13,99,99
2021,12,5,23,10,298,2.5,3.7,99,99,99,999,1016.5,15.9,17.5,13,99,99
2021,12,5,23,20,276,2.8,3.8,99,99,99,999,1016.4,15.9,17.5,13,99,99
2021,12,5,23,30,277,2.5,3.7,99,99,99,999,1016.3,16,17.5,13.1,99,99
2021,12,5,23,40,281,2.6,3.8,1.42,12.9,6.96,293,1016.3,16,17.5,13.1,99,99
2021,12,5,23,50,290,2.5,3.5,99,99,99,999,1016.2,16,17.4,13.2,99,99
2021,12,6,0,0,293,1.9,3,99,99,99,999,1016.2,16,17.4,13.2,99,99
2021,12,6,0,10,287,1.9,2.8,99,99,99,999,1016.3,16,17.4,13.2,99,99
2021,12,6,0,20,312,1.7,2.6,99,99,99,999,1016.4,15.9,17.4,13.2,99,99
2021,12,6,0,30,325,2.4,3.6,99,99,99,999,1016.6,15.9,17.4,13.3,99,99
2021,12,6,0,40,336,2.7,3.7,1.31,12.12,6.94,292,1016.6,15.8,17.4,13.2,99,99
2021,12,6,0,50,331,2.3,3.1,99,99,99,999,1016.4,15.8,17.4,13.4,99,99
2021,12,6,1,0,330,2,2.8,99,99,99,999,1016.3,15.7,17.4,13.3,99,99
2021,12,6,1,10,334,2.5,3.5,99,99,99,999,1016.5,15.6,17.4,13.3,99,99
2021,12,6,1,20,339,2.6,3.5,99,99,99,999,1016.5,15.6,17.4,13.3,99,99
2021,12,6,1,30,338,2.2,3.1,99,99,99,999,1016.6,15.6,17.4,13.3,99,99
2021,12,6,1,40,338,2.8,3.7,1.37,7.69,7.06,294,1016.5,15.6,17.4,13.3,99,99
2021,12,6,1,50,335,3,4,99,99,99,999,1016.7,15.6,17.4,13.3,99,99
2021,12,6,2,0,339,2.5,3.4,99,99,99,999,1016.6,15.6,17.4,13.3,99,99
2021,12,6,2,10,328,2,3,99,99,99,999,1016.6,15.5,17.4,13.2,99,99
2021,12,6,2,20,327,2.1,3.5,99,99,99,999,1016.7,15.6,17.4,13.4,99,99
2021,12,6,2,30,320,3.3,4.2,99,99,99,999,1016.8,15.6,17.4,13.4,99,99
2021,12,6,2,40,322,3.5,4.6,1.38,7.69,7.12,288,1016.8,15.7,17.4,13.5,99,99
2021,12,6,2,50,323,3.4,4.7,99,99,99,999,1016.8,15.7,17.4,13.5,99,99
2021,12,6,3,0,316,3.6,4.6,99,99,99,999,1016.7,15.7,17.4,13.5,99,99
2021,12,6,3,10,322,3.6,4.9,99,99,99,999,1016.8,15.8,17.4,13.7,99,99
2021,12,6,3,20,327,3.2,4.2,99,99,99,999,1016.9,15.8,17.4,13.7,99,99
2021,12,6,3,30,324,2.9,3.9,99,99,99,999,1016.9,15.8,17.4,13.7,99,99
2021,12,6,3,40,322,3.1,4,1.27,12.9,7.3,284,1017,15.8,17.3,13.7,99,99
2021,12,6,3,50,320,3,3.9,99,99,99,999,1017.2,15.8,17.3,13.7,99,99
2021,12,6,4,0,324,2.9,4,99,99,99,999,1017.1,15.9,17.3,13.9,99,99
2021,12,6,4,10,328,2.7,3.4,99,99,99,999,1017.1,15.9,17.3,13.9,99,99
2021,12,6,4,20,324,2.9,3.8,99,99,99,999,1016.9,15.9,17.3,13.9,99,99
2021,12,6,4,30,320,2.4,3.1,99,99,99,999,1017,15.9,17.3,14,99,99
2021,12,6,4,40,319,2.5,3.8,1.25,9.09,7.27,292,1017,16,17.4,14.1,99,99
2021,12,6,4,50,314,2.2,3.1,99,99,99,999,1017,16,17.4,14.1,99,99
2021,12,6,5,0,306,1.7,2.7,99,99,99,999,1016.9,16,17.4,14,99,99
2021,12,6,5,10,321,1.6,2.5,99,99,99,999,1017.1,16,17.4,13.9,99,99
2021,12,6,5,20,319,1.5,2.3,99,99,99,999,1017.2,16.1,17.4,14,99,99
2021,12,6,5,30,337,1.7,2.3,99,99,99,999,1017.2,16.1,999,14.1,99,99
2021,12,6,5,40,355,1.4,2.4,1.38,12.9,7.89,293,1017.2,16.1,17.4,14.1,99,99
2021,12,6,5,50,8,0.8,1.7,99,99,99,999,1017.2,16.1,17.4,14.1,99,99
2021,12,6,6,0,353,0.1,0.6,99,99,99,999,1017.2,15.9,17.4,14,99,99
2021,12,6,6,10,132,0.5,1.8,99,99,99,999,1017.2,16,17.4,14.2,99,99
2021,12,6,6,20,96,1.2,1.9,99,99,99,999,1017.2,15.9,17.4,14.2,99,99
2021,12,6,6,30,96,0.9,2.1,99,99,99,999,1017.2,15.9,17.4,14.2,99,99
2021,12,6,6,40,111,1.4,2.7,1.23,12.9,7.36,291,1017.1,15.9,17.4,14.2,99,99
2021,12,6,6,50,151,1.5,3,99,99,99,999,1017.1,15.9,17.4,14.3,99,99
2021,12,6,7,0,150,0.8,2.2,99,99,99,999,1017.1,15.9,17.4,14.2,99,99
2021,12,6,7,10,999,99,99,99,99,99,999,1017.1,999,17.4,999,99,99
2021,12,6,7,20,195,0.7,1.9,99,99,99,999,1017.1,15.8,17.3,14.1,99,99
2021,12,6,7,30,220,0.1,0.6,99,99,99,999,1017.2,15.8,17.3,14.1,99,99
2021,12,6,7,40,203,0.7,1.8,1.33,12.12,7.52,288,1016.9,15.8,17.4,14.1,99,99
2021,12,6,7,50,211,0.7,2.9,99,99,99,999,1016.9,15.8,17.4,14.1,99,99
2021,12,6,8,0,221,1.2,2.3,99,99,99,999,1017,15.8,17.4,14.1,99,99
2021,12,6,8,10,230,0.8,1.8,99,99,99,999,1016.9,15.8,17.4,14.1,99,99
2021,12,6,8,20,193,0.9,1.5,99,99,99,999,1016.8,15.8,17.4,14.1,99,99
2021,12,6,8,30,190,1.3,2.5,99,99,99,999,1016.9,15.9,17.4,14.2,99,99
2021,12,6,8,40,213,1.6,2.3,1.35,12.12,7.37,297,1016.8,15.9,17.4,14.2,99,99
2021,12,6,8,50,230,2,2.8,99,99,99,999,1017.1,15.9,17.4,14.2,99,99
2021,12,6,9,0,243,1.8,3.2,99,99,99,999,1017.2,16,17.4,14.3,99,99
2021,12,6,9,10,255,1.4,2.8,99,99,99,999,1017.4,16,17.4,14.3,99,99
2021,12,6,9,20,260,1.5,2.3,99,99,99,999,1017.4,16.1,17.4,14.4,99,99
2021,12,6,9,30,269,0.9,2.3,99,99,99,999,1017.3,16,17.4,14.3,99,99
2021,12,6,9,40,291,1.8,3.1,1.41,8.33,7.32,291,1017.4,16.1,17.4,14.5,99,99
2021,12,6,9,50,303,1.8,3.5,99,99,99,999,1017.4,16,17.4,14.3,99,99
2021,12,6,10,0,302,2,3.5,99,99,99,999,1017.4,15.9,17.4,14.2,99,99
2021,12,6,10,10,307,2.1,3.5,99,99,99,999,1017.4,15.9,17.4,14.1,99,99
2021,12,6,10,20,314,1.6,3.2,99,99,99,999,1017.4,15.7,17.4,13.8,99,99
2021,12,6,10,30,263,0.9,2.2,99,99,99,999,1017.1,15.7,17.4,13.9,99,99
2021,12,6,10,40,347,0.2,0.8,1.51,12.12,7.6,282,1016.9,15.6,17.4,13.8,99,99
2021,12,6,10,50,30,0.4,1.3,99,99,99,999,1017,15.6,17.4,13.8,99,99
