Beach_ID,Beach_Name,Latitude,Longitude,Sunrise,Sunset,Weather_Description,Temperature,Water_Temperature,Cloud_Cover,Wind_Speed,Wave_Height
152,China Cove Beach,33.59829167,-117.880188,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
153,Rocky Point,31.3232581,-113.5529865,07:03 AM,05:35 PM,Clear,59,71,0,14,3.0
154,Corona del Mar State Beach,33.59308086,-117.8765156,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
155,Little Corona del Mar Beach,33.59007934,-117.8689934,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
156,Crystal Cove State Park,33.57566596,-117.8412706,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
157,Crescent Bay Point Park,33.54707317,-117.8038219,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
158,Shaw's Cove,33.54560671,-117.7982644,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
159,Diver's Cove,33.54480194,-117.7945844,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
160,Rockpile Beach,33.543094,-117.7896491,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
161,Picnic Beach,33.54364841,-117.7927497,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
162,Main Beach,33.54256641,-117.7869133,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
163,Brooks Beach,33.53275705,-117.7771038,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
164,Victoria Beach,33.51689843,-117.7611228,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
165,Laguna Beach,33.54263769,-117.7870208,06:24 AM,04:48 PM,Clear,63,59,0,22,2.3
166,Aliso Creek County Beach,33.51038632,-117.7525398,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
167,West Street Beach,33.50595903,-117.7486526,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
168,"1,000 Steps Beach",33.4985416,-117.7414247,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
169,Salt Creek County Beach,33.47769283,-117.7226023,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
170,Doheny State Beach,33.46287214,-117.6873259,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
171,Capistrano Beach,33.45614113,-117.6676277,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
172,Poche Beach,33.44156743,-117.64617,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
173,San Clemente City Beach,33.42782296,-117.6280388,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
174,San Clemente State Beach,33.40365884,-117.6048362,06:23 AM,04:47 PM,Clear,59,63,0,11,1.6
175,"Del Mar Beach, Camp Pendleton",33.22066881,-117.4072513,06:21 AM,04:47 PM,Clear,59,63,0,10,2.6
